COMPANY_CODE,Fiscal Year,Period,DOC_NUM,Line Item,Document Type,DATE,Posting Date,Transaction Code,Currency,SHKZG,Posting Key,SAKNR,TXT50,AMOUNT,Assignment,Line Text,WERKS,MATNR,Movement Type,PO/SO/Order Ref,T030 Chart,KTOSL,T030 BWMOD,KOMOK,T030 BKLAS,T030_CONFIG_ROW_ID,SCENARIO_L1,SCENARIO_L2,CONFIG_COVERED_FLAG,Account Present in Balance Sheet,Synthetic Flag
4110,2026,5,9200002278,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5001050000,生产成本-制造费用转入(删除),227343.27,GBB-4130-AUI-3500,GBB科目修改 AUI 自动过账科目测试,4130,MAT7900034,201/261/601/602,REF00002278,4000,GBB,4130,AUI,3500,T030-02278,存货抵消/成本结转,GBB科目修改 AUI,Y,N,Y
4390,2026,5,9200002279,1,WA,2026-05-23 00:00:00,2026-05-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601020000,办公费,125196.95,GBB-4130-AUI-3600,GBB科目修改 AUI 自动过账科目测试,4130,MAT7900027,201/261/601/602,REF00002279,4000,GBB,4130,AUI,3600,T030-02279,存货抵消/成本结转,GBB科目修改 AUI,Y,Y,Y
4110,2026,5,9200002280,1,WA,2026-05-27 00:00:00,2026-05-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5001040000,生产成本-半成品,20921.35,GBB-4130-AUI-7900,GBB科目修改 AUI 自动过账科目测试,4130,MAT7900010,201/261/601/602,REF00002280,4000,GBB,4130,AUI,7900,T030-02280,存货抵消/成本结转,GBB科目修改 AUI,Y,Y,Y
4390,2026,1,9200002281,1,WA,2026-01-03 00:00:00,2026-01-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5001040000,生产成本-半成品,19676.55,GBB-4130-AUI-7901,GBB科目修改 AUI 自动过账科目测试,4130,MAT7900013,201/261/601/602,REF00002281,4000,GBB,4130,AUI,7901,T030-02281,存货抵消/成本结转,GBB科目修改 AUI,Y,Y,Y
4110,2026,1,9200002282,1,WA,2026-01-08 00:00:00,2026-01-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5001030000,生产成本-成品,155256.24,GBB-4130-AUI-7920,GBB科目修改 AUI 自动过账科目测试,4130,MAT7900055,201/261/601/602,REF00002282,4000,GBB,4130,AUI,7920,T030-02282,存货抵消/成本结转,GBB科目修改 AUI,Y,Y,Y
4390,2026,1,9200002283,1,WA,2026-01-13 00:00:00,2026-01-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5001030000,生产成本-成品,57427.16,GBB-4130-AUI-7921,GBB科目修改 AUI 自动过账科目测试,4130,MAT7900002,201/261/601/602,REF00002283,4000,GBB,4130,AUI,7921,T030-02283,存货抵消/成本结转,GBB科目修改 AUI,Y,Y,Y
4110,2026,1,9200002284,1,WA,2026-01-18 00:00:00,2026-01-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5001030000,生产成本-成品,172685.8,GBB-4130-AUI-7923,GBB科目修改 AUI 自动过账科目测试,4130,MAT7900057,201/261/601/602,REF00002284,4000,GBB,4130,AUI,7923,T030-02284,存货抵消/成本结转,GBB科目修改 AUI,Y,Y,Y
4390,2026,1,9200002285,1,WA,2026-01-23 00:00:00,2026-01-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,290630.06,GBB-4130-BSA-3000,初始库存/盘点 自动过账科目测试,4130,MAT7900015,201/261/601/602,REF00002285,4000,GBB,4130,BSA,3000,T030-02285,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,1,9200002286,1,WA,2026-01-27 00:00:00,2026-01-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,9999999999,期初数据导入-存货,30830.49,GBB-4130-BSA-3040,初始库存/盘点 自动过账科目测试,4130,MAT7900032,201/261/601/602,REF00002286,4000,GBB,4130,BSA,3040,T030-02286,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,2,9200002287,1,WA,2026-02-03 00:00:00,2026-02-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,140628.19,GBB-4130-BSA-3050,初始库存/盘点 自动过账科目测试,4130,MAT7900009,201/261/601/602,REF00002287,4000,GBB,4130,BSA,3050,T030-02287,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,2,9200002288,1,WA,2026-02-08 00:00:00,2026-02-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,25970.71,GBB-4130-BSA-3400,初始库存/盘点 自动过账科目测试,4130,MAT7900010,201/261/601/602,REF00002288,4000,GBB,4130,BSA,3400,T030-02288,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,2,9200002289,1,WA,2026-02-13 00:00:00,2026-02-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,9999999999,期初数据导入-存货,197721.59,GBB-4130-BSA-3500,初始库存/盘点 自动过账科目测试,4130,MAT7900045,201/261/601/602,REF00002289,4000,GBB,4130,BSA,3500,T030-02289,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,2,9200002290,1,WA,2026-02-18 00:00:00,2026-02-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,109460.85,GBB-4130-BSA-7900,初始库存/盘点 自动过账科目测试,4130,MAT7900005,201/261/601/602,REF00002290,4000,GBB,4130,BSA,7900,T030-02290,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,2,9200002291,1,WA,2026-02-23 00:00:00,2026-02-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,9868.41,GBB-4130-BSA-7901,初始库存/盘点 自动过账科目测试,4130,MAT7900022,201/261/601/602,REF00002291,4000,GBB,4130,BSA,7901,T030-02291,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,2,9200002292,1,WA,2026-02-27 00:00:00,2026-02-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,9999999999,期初数据导入-存货,67419.57,GBB-4130-BSA-7920,初始库存/盘点 自动过账科目测试,4130,MAT7900028,201/261/601/602,REF00002292,4000,GBB,4130,BSA,7920,T030-02292,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,3,9200002293,1,WA,2026-03-03 00:00:00,2026-03-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,50314.01,GBB-4130-BSA-7921,初始库存/盘点 自动过账科目测试,4130,MAT7900053,201/261/601/602,REF00002293,4000,GBB,4130,BSA,7921,T030-02293,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,3,9200002294,1,WA,2026-03-08 00:00:00,2026-03-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,218833.59,GBB-4130-BSA-7922,初始库存/盘点 自动过账科目测试,4130,MAT7900009,201/261/601/602,REF00002294,4000,GBB,4130,BSA,7922,T030-02294,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,3,9200002295,1,WA,2026-03-13 00:00:00,2026-03-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,9999999999,期初数据导入-存货,14596.1,GBB-4130-BSA-7924,初始库存/盘点 自动过账科目测试,4130,MAT7900031,201/261/601/602,REF00002295,4000,GBB,4130,BSA,7924,T030-02295,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,3,9200002296,1,WA,2026-03-18 00:00:00,2026-03-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,101123.37,GBB-4130-BSA-7927,初始库存/盘点 自动过账科目测试,4130,MAT7900060,201/261/601/602,REF00002296,4000,GBB,4130,BSA,7927,T030-02296,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,3,9200002297,1,WA,2026-03-23 00:00:00,2026-03-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,234325.17,GBB-4130-BSA-7928,初始库存/盘点 自动过账科目测试,4130,MAT7900023,201/261/601/602,REF00002297,4000,GBB,4130,BSA,7928,T030-02297,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,3,9200002298,1,WA,2026-03-27 00:00:00,2026-03-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,191000.25,GBB-4130-INV-3000,库存盘盈盘亏 自动过账科目测试,4130,MAT7900060,201/261/601/602,REF00002298,4000,GBB,4130,INV,3000,T030-02298,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,4,9200002299,1,WA,2026-04-03 00:00:00,2026-04-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,278278.01,GBB-4130-INV-3040,库存盘盈盘亏 自动过账科目测试,4130,MAT7900007,201/261/601/602,REF00002299,4000,GBB,4130,INV,3040,T030-02299,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,4,9200002300,1,WA,2026-04-08 00:00:00,2026-04-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,258611.6,GBB-4130-INV-3050,库存盘盈盘亏 自动过账科目测试,4130,MAT7900037,201/261/601/602,REF00002300,4000,GBB,4130,INV,3050,T030-02300,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,4,9200002301,1,WA,2026-04-13 00:00:00,2026-04-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,213696.16,GBB-4130-INV-3400,库存盘盈盘亏 自动过账科目测试,4130,MAT7900051,201/261/601/602,REF00002301,4000,GBB,4130,INV,3400,T030-02301,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,4,9200002302,1,WA,2026-04-18 00:00:00,2026-04-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,169003.27,GBB-4130-INV-3500,库存盘盈盘亏 自动过账科目测试,4130,MAT7900040,201/261/601/602,REF00002302,4000,GBB,4130,INV,3500,T030-02302,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,4,9200002303,1,WA,2026-04-23 00:00:00,2026-04-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,183584.06,GBB-4130-INV-7900,库存盘盈盘亏 自动过账科目测试,4130,MAT7900004,201/261/601/602,REF00002303,4000,GBB,4130,INV,7900,T030-02303,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,4,9200002304,1,WA,2026-04-27 00:00:00,2026-04-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,297592.33,GBB-4130-INV-7901,库存盘盈盘亏 自动过账科目测试,4130,MAT7900042,201/261/601/602,REF00002304,4000,GBB,4130,INV,7901,T030-02304,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,5,9200002305,1,WA,2026-05-03 00:00:00,2026-05-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,229428.6,GBB-4130-INV-7920,库存盘盈盘亏 自动过账科目测试,4130,MAT7900027,201/261/601/602,REF00002305,4000,GBB,4130,INV,7920,T030-02305,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,5,9200002306,1,WA,2026-05-08 00:00:00,2026-05-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,270547.84,GBB-4130-INV-7921,库存盘盈盘亏 自动过账科目测试,4130,MAT7900029,201/261/601/602,REF00002306,4000,GBB,4130,INV,7921,T030-02306,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,5,9200002307,1,WA,2026-05-13 00:00:00,2026-05-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,60198.39,GBB-4130-INV-7923,库存盘盈盘亏 自动过账科目测试,4130,MAT7900016,201/261/601/602,REF00002307,4000,GBB,4130,INV,7923,T030-02307,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,5,9200002308,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,243528.58,GBB-4130-INV-7924,库存盘盈盘亏 自动过账科目测试,4130,MAT7900018,201/261/601/602,REF00002308,4000,GBB,4130,INV,7924,T030-02308,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,5,9200002309,1,WA,2026-05-23 00:00:00,2026-05-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,22439.28,GBB-4130-INV-7925,库存盘盈盘亏 自动过账科目测试,4130,MAT7900053,201/261/601/602,REF00002309,4000,GBB,4130,INV,7925,T030-02309,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,5,9200002310,1,WA,2026-05-27 00:00:00,2026-05-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,188569.98,GBB-4130-INV-7927,库存盘盈盘亏 自动过账科目测试,4130,MAT7900055,201/261/601/602,REF00002310,4000,GBB,4130,INV,7927,T030-02310,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,1,9200002311,1,WA,2026-01-03 00:00:00,2026-01-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,36202.91,GBB-4130-INV-7928,库存盘盈盘亏 自动过账科目测试,4130,MAT7900014,201/261/601/602,REF00002311,4000,GBB,4130,INV,7928,T030-02311,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,1,9200002312,1,WA,2026-01-08 00:00:00,2026-01-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,289242.82,GBB-4130-VAX-3000,销售出库成本 自动过账科目测试,4130,MAT7900049,201/261/601/602,REF00002312,4000,GBB,4130,VAX,3000,T030-02312,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,1,9200002313,1,WA,2026-01-13 00:00:00,2026-01-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,117749.13,GBB-4130-VAX-3040,销售出库成本 自动过账科目测试,4130,MAT7900038,201/261/601/602,REF00002313,4000,GBB,4130,VAX,3040,T030-02313,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,1,9200002314,1,WA,2026-01-18 00:00:00,2026-01-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,153781.02,GBB-4130-VAX-3050,销售出库成本 自动过账科目测试,4130,MAT7900037,201/261/601/602,REF00002314,4000,GBB,4130,VAX,3050,T030-02314,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,1,9200002315,1,WA,2026-01-23 00:00:00,2026-01-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,110307.05,GBB-4130-VAX-3400,销售出库成本 自动过账科目测试,4130,MAT7900058,201/261/601/602,REF00002315,4000,GBB,4130,VAX,3400,T030-02315,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,1,9200002316,1,WA,2026-01-27 00:00:00,2026-01-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,112240.76,GBB-4130-VAX-7900,销售出库成本 自动过账科目测试,4130,MAT7900054,201/261/601/602,REF00002316,4000,GBB,4130,VAX,7900,T030-02316,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,2,9200002317,1,WA,2026-02-03 00:00:00,2026-02-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,279687.38,GBB-4130-VAX-7920,销售出库成本 自动过账科目测试,4130,MAT7900002,201/261/601/602,REF00002317,4000,GBB,4130,VAX,7920,T030-02317,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,2,9200002318,1,WA,2026-02-08 00:00:00,2026-02-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,263452.51,GBB-4130-VAX-7921,销售出库成本 自动过账科目测试,4130,MAT7900022,201/261/601/602,REF00002318,4000,GBB,4130,VAX,7921,T030-02318,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,2,9200002319,1,WA,2026-02-13 00:00:00,2026-02-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402070000,其他业务成本-营养餐配餐成本,162389.66,GBB-4130-VAX-7922,销售出库成本 自动过账科目测试,4130,MAT7900048,201/261/601/602,REF00002319,4000,GBB,4130,VAX,7922,T030-02319,存货抵消/成本结转,销售出库成本,Y,N,Y
4110,2026,2,9200002320,1,WA,2026-02-18 00:00:00,2026-02-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402080000,其他业务成本-代工成本,229758.16,GBB-4130-VAX-7923,销售出库成本 自动过账科目测试,4130,MAT7900011,201/261/601/602,REF00002320,4000,GBB,4130,VAX,7923,T030-02320,存货抵消/成本结转,销售出库成本,Y,N,Y
4390,2026,2,9200002321,1,WA,2026-02-23 00:00:00,2026-02-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402090000,其他业务成本-非乳制品销售成本,226732.17,GBB-4130-VAX-7924,销售出库成本 自动过账科目测试,4130,MAT7900059,201/261/601/602,REF00002321,4000,GBB,4130,VAX,7924,T030-02321,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,2,9200002322,1,WA,2026-02-27 00:00:00,2026-02-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,223566.58,GBB-4130-VAX-7925,销售出库成本 自动过账科目测试,4130,MAT7900052,201/261/601/602,REF00002322,4000,GBB,4130,VAX,7925,T030-02322,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,3,9200002323,1,WA,2026-03-03 00:00:00,2026-03-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,264049.28,GBB-4130-VAX-7927,销售出库成本 自动过账科目测试,4130,MAT7900025,201/261/601/602,REF00002323,4000,GBB,4130,VAX,7927,T030-02323,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,3,9200002324,1,WA,2026-03-08 00:00:00,2026-03-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402090000,其他业务成本-非乳制品销售成本,110157.24,GBB-4130-VAX-7928,销售出库成本 自动过账科目测试,4130,MAT7900004,201/261/601/602,REF00002324,4000,GBB,4130,VAX,7928,T030-02324,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,3,9200002325,1,WA,2026-03-13 00:00:00,2026-03-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,137721.9,GBB-4130-VAY-3000,销售出库成本 自动过账科目测试,4130,MAT7900001,201/261/601/602,REF00002325,4000,GBB,4130,VAY,3000,T030-02325,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,3,9200002326,1,WA,2026-03-18 00:00:00,2026-03-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,177969.01,GBB-4130-VAY-3040,销售出库成本 自动过账科目测试,4130,MAT7900005,201/261/601/602,REF00002326,4000,GBB,4130,VAY,3040,T030-02326,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,3,9200002327,1,WA,2026-03-23 00:00:00,2026-03-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,6224.91,GBB-4130-VAY-3050,销售出库成本 自动过账科目测试,4130,MAT7900043,201/261/601/602,REF00002327,4000,GBB,4130,VAY,3050,T030-02327,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,3,9200002328,1,WA,2026-03-27 00:00:00,2026-03-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,42483.88,GBB-4130-VAY-3400,销售出库成本 自动过账科目测试,4130,MAT7900017,201/261/601/602,REF00002328,4000,GBB,4130,VAY,3400,T030-02328,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,4,9200002329,1,WA,2026-04-03 00:00:00,2026-04-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,127882.06,GBB-4130-VAY-7900,销售出库成本 自动过账科目测试,4130,MAT7900033,201/261/601/602,REF00002329,4000,GBB,4130,VAY,7900,T030-02329,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,4,9200002330,1,WA,2026-04-08 00:00:00,2026-04-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,188243.12,GBB-4130-VAY-7920,销售出库成本 自动过账科目测试,4130,MAT7900037,201/261/601/602,REF00002330,4000,GBB,4130,VAY,7920,T030-02330,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,4,9200002331,1,WA,2026-04-13 00:00:00,2026-04-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6401000000,主营业务成本,74717.45,GBB-4130-VAY-7921,销售出库成本 自动过账科目测试,4130,MAT7900035,201/261/601/602,REF00002331,4000,GBB,4130,VAY,7921,T030-02331,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,4,9200002332,1,WA,2026-04-18 00:00:00,2026-04-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402070000,其他业务成本-营养餐配餐成本,143006.21,GBB-4130-VAY-7922,销售出库成本 自动过账科目测试,4130,MAT7900059,201/261/601/602,REF00002332,4000,GBB,4130,VAY,7922,T030-02332,存货抵消/成本结转,销售出库成本,Y,N,Y
4390,2026,4,9200002333,1,WA,2026-04-23 00:00:00,2026-04-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402080000,其他业务成本-代工成本,279038.15,GBB-4130-VAY-7923,销售出库成本 自动过账科目测试,4130,MAT7900041,201/261/601/602,REF00002333,4000,GBB,4130,VAY,7923,T030-02333,存货抵消/成本结转,销售出库成本,Y,N,Y
4110,2026,4,9200002334,1,WA,2026-04-27 00:00:00,2026-04-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402090000,其他业务成本-非乳制品销售成本,284689.23,GBB-4130-VAY-7924,销售出库成本 自动过账科目测试,4130,MAT7900041,201/261/601/602,REF00002334,4000,GBB,4130,VAY,7924,T030-02334,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,5,9200002335,1,WA,2026-05-03 00:00:00,2026-05-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,291727.63,GBB-4130-VAY-7925,销售出库成本 自动过账科目测试,4130,MAT7900014,201/261/601/602,REF00002335,4000,GBB,4130,VAY,7925,T030-02335,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,5,9200002336,1,WA,2026-05-08 00:00:00,2026-05-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,79837.72,GBB-4130-VAY-7927,销售出库成本 自动过账科目测试,4130,MAT7900001,201/261/601/602,REF00002336,4000,GBB,4130,VAY,7927,T030-02336,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,5,9200002337,1,WA,2026-05-13 00:00:00,2026-05-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402090000,其他业务成本-非乳制品销售成本,31758.37,GBB-4130-VAY-7928,销售出库成本 自动过账科目测试,4130,MAT7900049,201/261/601/602,REF00002337,4000,GBB,4130,VAY,7928,T030-02337,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,5,9200002338,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1408010000,委托加工物资-材料,104697.38,GBB-4130-VBO-3000,报废/消耗 自动过账科目测试,4130,MAT7900056,201/261/601/602,REF00002338,4000,GBB,4130,VBO,3000,T030-02338,存货抵消/成本结转,报废/消耗,Y,Y,Y
4390,2026,5,9200002339,1,WA,2026-05-23 00:00:00,2026-05-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1408010000,委托加工物资-材料,74445.47,GBB-4130-VBO-3040,报废/消耗 自动过账科目测试,4130,MAT7900027,201/261/601/602,REF00002339,4000,GBB,4130,VBO,3040,T030-02339,存货抵消/成本结转,报废/消耗,Y,Y,Y
4110,2026,5,9200002340,1,WA,2026-05-27 00:00:00,2026-05-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5001010000,生产成本-原辅料,262456.01,GBB-4130-VBR-3000,生产/成本中心发料 自动过账科目测试,4130,MAT7900050,201/261/601/602,REF00002340,4000,GBB,4130,VBR,3000,T030-02340,存货抵消/成本结转,生产/成本中心发料,Y,Y,Y
4390,2026,1,9200002341,1,WA,2026-01-03 00:00:00,2026-01-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5001020000,生产成本-包装物,65612.17,GBB-4130-VBR-3040,生产/成本中心发料 自动过账科目测试,4130,MAT7900039,201/261/601/602,REF00002341,4000,GBB,4130,VBR,3040,T030-02341,存货抵消/成本结转,生产/成本中心发料,Y,Y,Y
4110,2026,1,9200002342,1,WA,2026-01-08 00:00:00,2026-01-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5001060000,生产成本-其他(删除),251860.17,GBB-4130-VBR-3050,生产/成本中心发料 自动过账科目测试,4130,MAT7900032,201/261/601/602,REF00002342,4000,GBB,4130,VBR,3050,T030-02342,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
4390,2026,1,9200002343,1,WA,2026-01-13 00:00:00,2026-01-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5001020000,生产成本-包装物,285082.31,GBB-4130-VBR-3400,生产/成本中心发料 自动过账科目测试,4130,MAT7900032,201/261/601/602,REF00002343,4000,GBB,4130,VBR,3400,T030-02343,存货抵消/成本结转,生产/成本中心发料,Y,Y,Y
